idx	Consumer Company	Country	District	Latitude	Longitude	Mill Company	Mill Name	Parent Company	Province	RSPO	UMLID
10221	colgate palmolive	NAN		2.743432	102.93888299999999		kilang minyak sawit lum sdn bhd	NAN			
10221		malaysia	rompin	2.74357	102.938817	kilang minyak kelapa sawit lum sdn bhd	lum	ng chin siu & sons group	pahang		po1000007601
10222	colgate palmolive	NAN		4.305207	101.039023		kilang minyak sawit tg. tualang (1997) sdn bhd	NAN			
10222		malaysia	kinta	4.305207	101.039023	kilang minyak sawit tg tualang (1997) sdn bhd	tg tualang	kilang minyak sawit tg tualang (1997) sdn bhd	perak		po1000003818
10223	colgate palmolive	NAN		2.2115400000000003	103.21334		kilang paloh	NAN			
10223		malaysia	keluang	2.211246	103.213124	kuala lumpur kepong berhad	paloh kks	kuala lumpur kepong (klk)	johor		po1000003830
10224	colgate palmolive	NAN		2.96705	103.09241999999999		kilang sawira makmur sdn bhd	NAN			
10224		malaysia	rompin	2.9675830000000003	103.092444	kilang sawira makmur sdn bhd	sawira makmur	far east holdings berhad	pahang		po1000003752
10225	colgate palmolive	NAN		1.666879	104.02685100000001		kilang sawit air tawar	NAN			
10225		malaysia	kota tinggi	1.6669439999999998	104.026944	fgv palm industries sdn bhd	air tawar	fgv holdings berhad	johor		po1000003414
10226	colgate palmolive	NAN		2.9865049999999997	102.927032		kilang sawit bahagia	NAN			
10226		malaysia	rompin	2.9865049999999997	102.927032	thp kota bahagia sdn bhd	kota bahagia	th plantations berhad	pahang		po1000003926
10227	colgate palmolive	NAN		5.2046980000000005	118.077104		kilang sawit bell sdn bhd	NAN			
10227		malaysia	kinabatangan	5.2046980000000005	118.077104	kilang sawit bell sdn bhd	kilang sawit bell	bell group	sabah		po1000003819
10228	colgate palmolive	NAN		1.772191	103.702221		kilang sawit bukit besar	NAN			
10228		malaysia	kota tinggi	1.772191	103.7022	fgv palm industries sdn bhd	bukit besar	fgv holdings berhad	johor		po1000001285
10229	colgate palmolive	NAN		2.7998939999999997	102.758411		kilang sawit bukit bujang	NAN			
10229		malaysia	segamat	2.7998939999999997	102.758411	pertubuhan peladang negeri johor (ppnj)	ppnj bukit bujang	pertubuhan peladang negeri johor (ppnj)	johor		po1000003861
10230	colgate palmolive	NAN		5.109417	102.897		kilang sawit bukit kapah	NAN			
10230		malaysia	hulu terengganu	5.109417	102.897	vila sutera sdn bhd	bukit kapah	vila sutera sdn bhd	trengganu		po1000003954
10231	colgate palmolive	NAN		2.390676	102.88199399999999		kilang sawit bukit kepong	NAN			
10231		malaysia	muar	2.390676	102.88199399999999	felcra processing & engineering sdn bhd	felcra bukit kepong	felcra berhad	johor		po1000003753
10232	colgate palmolive	NAN		2.39068	102.88199		kilang sawit bukit kepong felcra berhad	NAN			
10232		malaysia	muar	2.390676	102.88199399999999	felcra processing & engineering sdn bhd	felcra bukit kepong	felcra berhad	johor		po1000003753
10233	colgate palmolive	NAN		1.9659400000000002	103.4343		kilang sawit bukit lawiang	NAN			
10233		malaysia	keluang	1.9659389999999999	103.434303	th plantations berhad	bukit lawiang	th plantations berhad	johor		po1000003924
10234	colgate palmolive	NAN		3.440086	102.489873		kilang sawit c.p. sdn bhd	NAN			
10234		malaysia	temerloh	3.440086	102.489873	kilang sawit c.p. sdn bhd	charuk putting	bell group	pahang		po1000006206
10235	colgate palmolive	NAN		2.075104	103.494118		kilang sawit felcra (crasher)	NAN			
10235		malaysia	keluang	2.075104	103.494118	fgv palm industries sdn bhd	kahang	fgv holdings berhad	johor		po1000001314
10236	colgate palmolive	NAN		2.390676	102.88199399999999		kilang sawit felcra berhad bukit kepong	NAN			
10236		malaysia	muar	2.390676	102.88199399999999	felcra processing & engineering sdn bhd	felcra bukit kepong	felcra berhad	johor		po1000003753
10237	colgate palmolive	NAN		2.388242	103.801396		kilang sawit felcra berhad sungai melikai	NAN			
10237		malaysia	mersing	2.388242	103.801396	felcra processing & engineering sdn bhd	felcra sungai melikai	felcra berhad	johor		po1000003757
10238	colgate palmolive	NAN		4.3235220000000005	100.938307		kilang sawit felcra nasaruddin	NAN			
10238		malaysia	perak tengah	4.3235220000000005	100.938307	felcra processing & engineering sdn bhd	felcra nasaruddin	felcra berhad	perak		po1000003755
